STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMC,ACMC_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSC,ACSC_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGB,FRGB_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,FRTH,FRTH_ATTRIBUTES,GAHT,GAHT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFI,WDFI_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFI,WSFI_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00003813,10/9/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,233,",,0",100,",,0",,,,,,,,,,,,,,,,,18,",,X",1411,",,X",,,,,,,,,1407,",,W",,,,,,,,,167,",,W",,,,,,,30,",,X",10,",,X",,,,,,,0,",,0",,,45,",,X",63,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/10/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",,,,,250,",,0",117,",,0",,,,,,,,,,,,,,,,,21,",,X",1333,",,X",,,,,,,,,1239,",,W",,,,,,,,,183,",,W",,,,,,,60,",,X",60,",,X",,,,,,,0,",,0",,,58,",,X",80,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,10/11/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,261,",,0",100,",,0",,,,,,,,,,,,,,,,,13,",,X",1206,",,X",,,,,,,,,1510,",,W",,,,,,,,,183,",,W",,,,,,,80,",,X",70,",,X",,,,,,,0,",,0",,,45,",,X",58,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/12/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,272,",,0",106,",,0",,,,,,,,,,,,,,,,,11,",,X",1547,",,X",,,,,,,,,1416,",,W",,,,,,,,,189,",,W",,,,,,,50,",,X",30,",,X",,,,,,,0,",,0",,,45,",,X",58,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/13/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,272,",,0",117,",,0",,,,,,,,,,,,,,,,,4,",,X",1546,",,X",,,,,,,,,1547,",,W",,,,,,,,,194,",,W",,,,,,,20,",,X",10,",,X",,,,,,,0,",,0",,,36,",,X",36,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/14/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,278,",,0",111,",,0",,,,,,,,,,,,,,,,,15,",,X",1420,",,X",,,,,,,,,1519,",,W",,,,,,,,,194,",,W",,,,,,,310,",,X",290,",,X",,,,,,,0,",,0",,,49,",,X",63,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/15/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,272,",,0",78,",,0",,,,,,,,,,,,,,,,,14,",,X",1621,",,X",,,,,,,,,1342,",,W",,,,,,,,,178,",,W",,,,,,,60,",,X",30,",,X",,,,,,,0,",,0",,,40,",,X",63,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/16/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,267,",,0",89,",,0",,,,,,,,,,,,,,,,,19,",,X",1307,",,X",,,,,,,,,1307,",,W",,,,,,,,,178,",,W",,,,,,,110,",,X",120,",,X",,,,,,,0,",,0",,,67,",,X",72,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/17/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,267,",,0",89,",,0",,,,,,,,,,,,,,,,,20,",,X",1406,",,X",,,,,,,,,1338,",,W",,,,,,,,,178,",,W",,,,,,,110,",,X",90,",,X",,,,,,,0,",,0",,,63,",,X",103,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/18/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,272,",,0",111,",,0",,,,,,,,,,,,,,,,,11,",,X",1245,",,X",,,,,,,,,1520,",,W",,,,,,,,,194,",,W",,,,,,,160,",,X",150,",,X",,,,,,,0,",,0",,,40,",,X",49,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/19/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,300,",,0",150,",,0",,,,,,,,,,,,,,,,,7,",,X",2306,",,X",,,,,,,,,2305,",,W",,,,,,,,,228,",,W",,,,,,,350,",,X",360,",,X",,,,,,,0,",,0",,,40,",,X",49,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/20/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,289,",,0",172,",,0",,,,,,,,,,,,,,,,,20,",,X",1338,",,X",,,,,,,,,1347,",,W",,,,,,,,,233,",,W",,,,,,,350,",,X",20,",,X",,,,,,,0,",,0",,,63,",,X",72,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/21/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,244,",,0",122,",,0",,,,,,,,,,,,,,,,,27,",,X",1303,",,X",,,,,,,,,1210,",,W",,,,,,,,,183,",,W",,,,,,,20,",,X",20,",,X",,,,,,,0,",,0",,,67,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,10/22/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,200,",,0",78,",,0",,,,,,,,,,,,,,,,,39,",,X",1421,",,X",,,,,,,,,1420,",,W",,,,,,,,,139,",,W",,,,,,,30,",,X",40,",,X",,,,,,,0,",,0",,,89,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,10/23/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,183,",,0",39,",,0",,,,,,,,,,,,,,,,,27,",,X",1016,",,X",,,,,,,,,943,",,W",,,,,,,,,111,",,W",,,,,,,50,",,X",100,",,X",,,,,,,0,",,0",,,76,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,10/24/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,228,",,0",11,",,0",,,,,,,,,,,,,,,,,10,",,X",1402,",,X",,,,,,,,,1419,",,W",,,,,,,,,122,",,W",,,,,,,50,",,X",90,",,X",,,,,,,0,",,0",,,36,",,X",40,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/25/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,250,",,0",28,",,0",,,,,,,,,,,,,,,,,9,",,X",1536,",,X",,,,,,,,,1536,",,W",,,,,,,,,139,",,W",,,,,,,150,",,X",160,",,X",,,,,,,0,",,0",,,31,",,X",36,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,10/26/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,267,",,0",39,",,0",,,,,,,,,,,,,,,,,8,",,X",1254,",,X",,,,,,,,,1409,",,W",,,,,,,,,156,",,W",,,,,,,20,",,X",110,",,X",,,,,,,0,",,0",,,36,",,X",40,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/27/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,278,",,0",50,",,0",,,,,,,,,,,,,,,,,6,",,X",1624,",,X",,,,,,,,,1622,",,W",,,,,,,,,167,",,W",,,,,,,120,",,X",130,",,X",,,,,,,0,",,0",,,36,",,X",40,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/28/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,278,",,0",67,",,0",,,,,,,,,,,,,,,,,17,",,X",1421,",,X",,,,,,,,,1421,",,W",,,,,,,,,172,",,W",,,,,,,250,",,X",260,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/29/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,283,",,0",83,",,0",,,,,,,,,,,,,,,,,14,",,X",1437,",,X",,,,,,,,,1158,",,W",,,,,,,,,183,",,W",,,,,,,340,",,X",320,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/30/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,294,",,0",100,",,0",,,,,,,,,,,,,,,,,18,",,X",1338,",,X",,,,,,,,,1517,",,W",,,,,,,,,200,",,W",,,,,,,270,",,X",260,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,10/31/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",,,,,294,",,0",117,",,0",,,,,,,,,,,,,,,,,24,",,X",1614,",,X",,,,,,,,,1406,",,W",,,,,,,,,206,",,W",,,,,,,280,",,X",310,",,X",,,,,,,0,",,0",,,58,",,X",76,",,X",,,,,,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,11/1/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",278,",,0",78,",,0",,,,,,,,,,,,,,,,,7,",,X",1629,",,X",,,,,,,,,1628,",,W",,,,,,,,,178,",,W",,,,,,,100,",,X",100,",,X",,,,,,,0,",,0",,,36,",,X",40,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,11/2/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",8,",,0,2400",0,",,Z",0,",,Z",278,",,0",111,",,0",,,,,,,,,,,,,,,,,20,",,X",1409,",,X",,,,,,,,,1444,",,W",,,,,,,,,194,",,W",,,,,,,160,",,X",200,",,X",,,,,,,0,",,0",,,67,",,X",80,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,11/3/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",28,",,0,2400",0,",,Z",0,",,Z",272,",,0",150,",,0",,,,,,,,,,,,,,,,,33,",,X",1458,",,X",,,,,,,,,1506,",,W",,,,,,,,,211,",,W",,,,,,,220,",,X",250,",,X",,,,,,,0,",,0",,,72,",,X",89,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,11/4/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",211,",,0",100,",,0",,,,,,,,,,,,,,,,,28,",,X",2234,",,X",,,,,,,,,1915,",,W",,,,,,,,,156,",,W",,,,,,,20,",,X",340,",,X",,,,,,,0,",,0",,,49,",,X",67,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,11/5/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",3,",,0,2400",0,",,Z",0,",,Z",161,",,0",89,",,0",,,,,,,,,,,,,,,,,38,",,X",2106,",,X",,,,,,,,,2105,",,W",,,,,,,,,128,",,W",,,,,,,320,",,X",320,",,X",,,,,,,0,",,0",,,67,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,11/6/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",172,",,0",28,",,0",,,,,,,,,,,,,,,,,23,",,X",910,",,X",,,,,,,,,912,",,W",,,,,,,,,100,",,W",,,,,,,340,",,X",320,",,X",,,,,,,0,",,0",,,58,",,X",67,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,11/7/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",167,",,0",0,",,0",,,,,,,,,,,,,,,,,11,",,X",958,",,X",,,,,,,,,1023,",,W",,,,,,,,,83,",,W",,,,,,,70,",,X",90,",,X",,,,,,,0,",,0",,,49,",,X",63,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,11/8/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",15,",,0,2400",0,",,Z",0,",,Z",200,",,0",39,",,0",,,,,,,,,,,,,,,,,7,",,X",1104,",,X",,,,,,,,,1231,",,W",,,,,,,,,122,",,W",,,,,,,150,",,X",90,",,X",,,,,,,0,",,0",,,36,",,X",40,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,11/9/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",15,",,0,2400",0,",,Z",0,",,Z",250,",,0",144,",,0",,,,,,,,,,,,,,,,,21,",,X",1223,",,X",,,,,,,,,1222,",,W",,,,,,,,,200,",,W",,,,,,,180,",,X",170,",,X",,,,,,,0,",,0",,,49,",,X",67,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,11/10/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",10,",,0,2400",0,",,Z",0,",,Z",256,",,0",144,",,0",,,,,,,,,,,,,,,,,40,",,X",1216,",,X",,,,,,,,,1244,",,W",,,,,,,,,200,",,W",,,,,,,180,",,X",190,",,X",,,,,,,0,",,0",,,94,",,X",116,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,11/11/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",10,",,0,2400",0,",,Z",0,",,Z",211,",,0",61,",,0",,,,,,,,,,,,,,,,,30,",,X",421,",,X",,,,,,,,,420,",,W",,,,,,,,,139,",,W",,,,,,,300,",,X",300,",,X",,,,,,,0,",,0",,,94,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,11/12/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",206,",,0",33,",,0",,,,,,,,,,,,,,,,,13,",,X",1439,",,X",,,,,,,,,1438,",,W",,,,,,,,,122,",,W",,,,,,,60,",,X",60,",,X",,,,,,,0,",,0",,,40,",,X",49,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,11/13/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",0,",,Z",0,",,Z",183,",,0",78,",,0",,,,,,,,,,,,,,,,,15,",,X",2333,",,X",,,,,,,,,1147,",,W",,,,,,,,,133,",,W",,,,,,,30,",,X",60,",,X",,,,,,,0,",,0",,,40,",,X",45,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00003813,11/14/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",23,",,0,2400",0,",,Z",0,",,Z",189,",,0",117,",,0",,,,,,,,,,,,,,,,,4,",,X",2113,",,X",,,,,,,,,2112,",,W",,,,,,,,,156,",,W",,,,,,,260,",,X",260,",,X",,,,,,,0,",,0",,,36,",,X",45,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,11/15/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",25,",,0,2400",0,",,Z",0,",,Z",206,",,0",156,",,0",,,,,,,,,,,,,,,,,7,",,X",1336,",,X",,,,,,,,,1335,",,W",,,,,,,,,183,",,W",,,,,,,340,",,X",330,",,X",,,,,,,0,",,0",,,31,",,X",36,",,X",,,,,,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,11/16/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,"T,,0,2400",0,",,Z",0,",,Z",256,",,0",161,",,0",,,,,,,,,,,,,,,,,20,",,X",1412,",,X",,,,,,,,,1411,",,W",,,,,,,,,211,",,W",,,,,,,190,",,X",190,",,X",,,,,,,0,",,0",,,72,",,X",94,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,11/17/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",261,",,0",94,",,0",,,,,,,,,,,,,,,,,25,",,X",1457,",,X",,,,,,,,,1517,",,W",,,,,,,,,178,",,W",,,,,,,340,",,X",310,",,X",,,,,,,0,",,0",,,63,",,X",72,",,X",,,,,,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,11/18/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",228,",,0",56,",,0",,,,,,,,,,,,,,,,,24,",,X",1002,",,X",,,,,,,,,1314,",,W",,,,,,,,,144,",,W",,,,,,,80,",,X",100,",,X",,,,,,,0,",,0",,,63,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,11/19/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",200,",,0",144,",,0",,,,,,,,,,,,,,,,,22,",,X",412,",,X",,,,,,,,,506,",,W",,,,,,,,,172,",,W",,,,,,,70,",,X",80,",,X",,,,,,,0,",,0",,,45,",,X",49,",,X",,,,,,,1,",,0",,,,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,11/20/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",3,",,0,2400",0,",,Z",0,",,Z",250,",,0",139,",,0",,,,,,,,,,,,,,,,,27,",,X",1554,",,X",,,,,,,,,1524,",,W",,,,,,,,,194,",,W",,,,,,,260,",,X",250,",,X",,,,,,,0,",,0",,,76,",,X",98,",,X",,,,,,,1,",,0",1,",,X",,,,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,11/21/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",161,",,0",56,",,0",,,,,,,,,,,,,,,,,23,",,X",16,",,X",,,,,,,,,15,",,W",,,,,,,,,111,",,W",,,,,,,340,",,X",320,",,X",,,,,,,0,",,0",,,76,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,11/22/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",194,",,0",22,",,0",,,,,,,,,,,,,,,,,18,",,X",956,",,X",,,,,,,,,954,",,W",,,,,,,,,111,",,W",,,,,,,100,",,X",90,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,11/23/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",18,",,0,2400",0,",,Z",0,",,Z",172,",,0",122,",,0",,,,,,,,,,,,,,,,,13,",,X",1702,",,X",,,,,,,,,1701,",,W",,,,,,,,,150,",,W",,,,,,,330,",,X",330,",,X",,,,,,,0,",,0",,,67,",,X",80,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,
USW00003813,11/24/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",244,",,0",128,",,0",,,,,,,,,,,,,,,,,8,",,X",1338,",,X",,,,,,,,,1337,",,W",,,,,,,,,189,",,W",,,,,,,290,",,X",290,",,X",,,,,,,0,",,0",,,36,",,X",45,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,11/25/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",244,",,0",111,",,0",,,,,,,,,,,,,,,,,13,",,X",1446,",,X",,,,,,,,,1445,",,W",,,,,,,,,178,",,W",,,,,,,260,",,X",260,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,11/26/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",244,",,0",61,",,0",,,,,,,,,,,,,,,,,36,",,X",1338,",,X",,,,,,,,,1230,",,W",,,,,,,,,156,",,W",,,,,,,300,",,X",320,",,X",,,,,,,0,",,0",,,76,",,X",103,",,X",,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,
USW00003813,11/27/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",244,",,0",33,",,0",,,,,,,,,,,,,,,,,24,",,X",1244,",,X",,,,,,,,,1326,",,W",,,,,,,,,139,",,W",,,,,,,360,",,X",30,",,X",,,,,,,0,",,0",,,58,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,11/28/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",244,",,0",17,",,0",,,,,,,,,,,,,,,,,10,",,X",1300,",,X",,,,,,,,,1308,",,W",,,,,,,,,133,",,W",,,,,,,290,",,X",280,",,X",,,,,,,0,",,0",,,36,",,X",40,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003813,11/29/1998,32.68889,-83.65296,104.5,"MACON MIDDLE GA REGIONAL AIRPORT, GA US",0,",,0,2400",0,",,Z",0,",,Z",250,",,0",22,",,0",,,,,,,,,,,,,,,,,7,",,X",1533,",,X",,,,,,,,,1530,",,W",,,,,,,,,139,",,W",,,,,,,160,",,X",160,",,X",,,,,,,0,",,0",,,36,",,X",45,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
